run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_emily_brooks_james_carter,similarity_emily_brooks_sarah_mitchell,similarity_james_carter_sarah_mitchell
moderate_treatment_20260602_165012_063,moderate,treatment,moderate_treatment_20260602_165012_063,completed,20260603_135818,2026-06-03T14:04:25+0200,2,6,5,10,18,16,120043,69068,189111,368051.37,366.4469,Candidate B,consensus,Candidate C,0,0.948829,0.939484,0.959895,0.948829,0.666667,0.632553,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_063/metadata.json,0,3,0,0,0.939484,0.959895,0.947108
moderate_treatment_20260602_165012_064,moderate,treatment,moderate_treatment_20260602_165012_064,completed,20260603_140428,2026-06-03T14:09:39+0200,2,6,4,8,18,14,104782,56613,161395,368051.37,311.4882,Candidate B,consensus,Candidate C,0,0.933653,0.925194,0.939903,0.933653,0.666667,0.622436,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_064/metadata.json,0,3,0,0,0.925194,0.935863,0.939903
moderate_treatment_20260602_165012_065,moderate,treatment,moderate_treatment_20260602_165012_065,completed,20260603_140942,2026-06-03T14:14:35+0200,2,6,4,8,18,14,104654,54370,159024,368051.37,293.3477,Candidate C,consensus,Candidate C,1,0.944649,0.938955,0.94784,0.944649,0.888889,0.839688,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_065/metadata.json,0,0,3,0,0.947151,0.94784,0.938955
moderate_treatment_20260602_165012_066,moderate,treatment,moderate_treatment_20260602_165012_066,completed,20260603_141438,2026-06-03T14:19:24+0200,2,6,3,6,17,12,97380,53873,151253,368051.37,286.2073,Candidate C,consensus,Candidate C,1,0.932011,0.924788,0.944542,0.932011,0.722222,0.673119,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_066/metadata.json,0,0,3,0,0.926702,0.924788,0.944542
moderate_treatment_20260602_165012_067,moderate,treatment,moderate_treatment_20260602_165012_067,completed,20260603_141927,2026-06-03T14:25:14+0200,2,6,6,12,17,18,119884,64168,184052,368051.37,346.8685,Candidate C,consensus,Candidate C,1,0.954087,0.945932,0.964684,0.954087,0.777778,0.742068,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_067/metadata.json,0,0,3,0,0.951645,0.964684,0.945932
moderate_treatment_20260602_165012_068,moderate,treatment,moderate_treatment_20260602_165012_068,completed,20260603_142517,2026-06-03T14:31:16+0200,2,6,5,10,16,16,117875,66591,184466,368051.37,359.1599,Candidate B,consensus,Candidate C,0,0.949923,0.941896,0.955407,0.949923,0.666667,0.633282,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_068/metadata.json,0,3,0,0,0.941896,0.955407,0.952466
moderate_treatment_20260602_165012_069,moderate,treatment,moderate_treatment_20260602_165012_069,completed,20260603_143119,2026-06-03T14:40:49+0200,3,9,6,12,27,21,214813,102531,317344,368051.37,570.1314,Candidate C,consensus,Candidate C,1,0.951696,0.945356,0.960446,0.951696,0.777778,0.740208,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_069/metadata.json,0,0,3,0,0.945356,0.960446,0.949287
moderate_treatment_20260602_165012_070,moderate,treatment,moderate_treatment_20260602_165012_070,completed,20260603_144053,2026-06-03T14:46:35+0200,2,6,5,10,16,16,111628,63356,174984,368051.37,342.7371,Candidate C,consensus,Candidate C,1,0.96096,0.95488,0.964975,0.96096,0.777778,0.747414,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_070/metadata.json,0,0,3,0,0.95488,0.964975,0.963024
moderate_treatment_20260602_165012_071,moderate,treatment,moderate_treatment_20260602_165012_071,completed,20260603_144638,2026-06-03T15:00:11+0200,4,12,9,18,34,30,305520,146222,451742,368051.37,812.4205,Candidate C,consensus,Candidate C,1,0.941943,0.937311,0.951059,0.941943,0.888889,0.837283,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_071/metadata.json,0,0,3,0,0.951059,0.937459,0.937311
moderate_treatment_20260602_165012_072,moderate,treatment,moderate_treatment_20260602_165012_072,completed,20260603_150014,2026-06-03T15:07:34+0200,2,6,5,10,18,16,129544,78711,208255,368051.37,440.7904,Candidate C,consensus,Candidate C,1,0.943306,0.930407,0.960929,0.943306,0.611111,0.576465,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_072/metadata.json,0,0,3,0,0.930407,0.960929,0.938583
moderate_treatment_20260602_165012_073,moderate,treatment,moderate_treatment_20260602_165012_073,completed,20260603_150737,2026-06-03T15:13:43+0200,2,6,7,14,18,20,139542,66173,205715,368051.37,365.7578,Candidate B,consensus,Candidate C,0,0.946106,0.937715,0.962132,0.946106,0.611111,0.578176,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_073/metadata.json,0,3,0,0,0.937715,0.962132,0.93847
moderate_treatment_20260602_165012_074,moderate,treatment,moderate_treatment_20260602_165012_074,completed,20260603_151346,2026-06-03T15:19:35+0200,2,6,3,6,17,12,108719,65743,174462,368051.37,349.3796,Candidate C,consensus,Candidate C,1,0.936582,0.929484,0.941565,0.936582,0.722222,0.67642,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_074/metadata.json,0,0,3,0,0.929484,0.938697,0.941565
moderate_treatment_20260602_165012_075,moderate,treatment,moderate_treatment_20260602_165012_075,completed,20260603_151939,2026-06-03T15:25:16+0200,2,6,4,8,18,14,109061,61827,170888,368051.37,337.3771,Candidate B,consensus,Candidate C,0,0.957225,0.953907,0.961868,0.957225,0.444444,0.425433,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_075/metadata.json,0,3,0,0,0.953907,0.961868,0.9559
moderate_treatment_20260602_165012_076,moderate,treatment,moderate_treatment_20260602_165012_076,completed,20260603_152519,2026-06-03T15:30:51+0200,2,6,3,6,18,12,100920,61841,162761,368051.37,331.565,Candidate C,consensus,Candidate C,1,0.944906,0.932819,0.963689,0.944906,0.666667,0.629938,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_076/metadata.json,0,0,3,0,0.932819,0.963689,0.938209
moderate_treatment_20260602_165012_077,moderate,treatment,moderate_treatment_20260602_165012_077,completed,20260603_153054,2026-06-03T15:44:56+0200,4,12,6,12,32,24,251132,148830,399962,368051.37,841.1256,Candidate C,consensus,Candidate C,1,0.942646,0.930064,0.953701,0.942646,0.666667,0.628431,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_077/metadata.json,0,0,3,0,0.930064,0.944174,0.953701
moderate_treatment_20260602_165012_078,moderate,treatment,moderate_treatment_20260602_165012_078,completed,20260603_154458,2026-06-03T15:50:45+0200,2,6,3,6,18,12,98695,64903,163598,368051.37,346.5782,Candidate B,consensus,Candidate C,0,0.938529,0.930573,0.951266,0.938529,0.666667,0.625686,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_078/metadata.json,0,3,0,0,0.951266,0.933748,0.930573
moderate_treatment_20260602_165012_079,moderate,treatment,moderate_treatment_20260602_165012_079,completed,20260603_155048,2026-06-03T15:56:30+0200,2,6,5,10,18,16,115485,62555,178040,368051.37,341.6177,Candidate A,consensus,Candidate C,0,0.94877,0.937571,0.955781,0.94877,0.555556,0.527095,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_079/metadata.json,3,0,0,0,0.937571,0.955781,0.952959
moderate_treatment_20260602_165012_080,moderate,treatment,moderate_treatment_20260602_165012_080,completed,20260603_155633,2026-06-03T16:02:04+0200,2,6,3,6,18,12,98867,62191,161058,368051.37,331.283,Candidate C,consensus,Candidate C,1,0.931297,0.924047,0.944155,0.931297,0.555556,0.517388,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_080/metadata.json,0,0,3,0,0.944155,0.925688,0.924047
moderate_treatment_20260602_165012_081,moderate,treatment,moderate_treatment_20260602_165012_081,completed,20260603_160208,2026-06-03T16:07:51+0200,2,6,5,10,16,16,118046,62554,180600,368051.37,343.1802,Candidate B,consensus,Candidate C,0,0.921894,0.907227,0.942038,0.921894,0.611111,0.56338,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_081/metadata.json,0,3,0,0,0.916417,0.942038,0.907227
moderate_treatment_20260602_165012_082,moderate,treatment,moderate_treatment_20260602_165012_082,completed,20260603_160754,2026-06-03T16:22:00+0200,2,6,4,8,17,14,153655,104138,257793,368051.37,845.2707,Candidate A,consensus,Candidate C,0,0.940816,0.933576,0.955195,0.940816,0.666667,0.627211,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_082/metadata.json,3,0,0,0,0.933677,0.955195,0.933576
moderate_treatment_20260602_165012_083,moderate,treatment,moderate_treatment_20260602_165012_083,completed,20260603_162203,2026-06-03T16:27:08+0200,2,6,5,10,18,16,114730,57032,171762,368051.37,305.4623,Candidate B,consensus,Candidate C,0,0.948311,0.935107,0.965063,0.948311,0.777778,0.737575,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_083/metadata.json,0,3,0,0,0.944763,0.965063,0.935107
moderate_treatment_20260602_165012_084,moderate,treatment,moderate_treatment_20260602_165012_084,completed,20260603_162711,2026-06-03T16:36:55+0200,3,9,7,14,25,23,204541,108451,312992,368051.37,583.5126,Candidate D,consensus,Candidate C,0,0.920945,0.906002,0.932079,0.920945,0.722222,0.665127,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_084/metadata.json,0,0,0,3,0.906002,0.924755,0.932079
moderate_treatment_20260602_165012_085,moderate,treatment,moderate_treatment_20260602_165012_085,completed,20260603_163658,2026-06-03T16:42:47+0200,2,6,3,6,17,12,100777,65139,165916,368051.37,349.4861,Candidate C,consensus,Candidate C,1,0.947884,0.944629,0.951168,0.947884,0.888889,0.842564,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_085/metadata.json,0,0,3,0,0.947856,0.951168,0.944629
moderate_treatment_20260602_165012_086,moderate,treatment,moderate_treatment_20260602_165012_086,completed,20260603_164250,2026-06-03T17:00:34+0200,4,12,10,20,36,32,336755,166575,503330,368051.37,1063.6393,Candidate D,consensus,Candidate C,0,0.944611,0.93701,0.952017,0.944611,0.444444,0.419827,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_086/metadata.json,0,0,0,3,0.93701,0.952017,0.944807
moderate_treatment_20260602_165012_087,moderate,treatment,moderate_treatment_20260602_165012_087,completed,20260603_170038,2026-06-03T17:14:07+0200,4,12,5,10,35,22,247828,148401,396229,368051.37,809.7209,Candidate C,consensus,Candidate C,1,0.937227,0.926276,0.950315,0.937227,0.666667,0.624818,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_087/metadata.json,0,0,3,0,0.926276,0.950315,0.935089
moderate_treatment_20260602_165012_088,moderate,treatment,moderate_treatment_20260602_165012_088,completed,20260603_171410,2026-06-03T17:19:52+0200,2,6,3,6,17,12,105101,61494,166595,368051.37,342.0725,Candidate C,consensus,Candidate C,1,0.941885,0.936933,0.949693,0.941885,0.666667,0.627924,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_088/metadata.json,0,0,3,0,0.939028,0.936933,0.949693
moderate_treatment_20260602_165012_089,moderate,treatment,moderate_treatment_20260602_165012_089,completed,20260603_171955,2026-06-03T17:25:31+0200,2,6,5,10,17,16,111077,60223,171300,368051.37,336.1958,Candidate C,consensus,Candidate C,1,0.933434,0.922848,0.940196,0.933434,0.666667,0.62229,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_089/metadata.json,0,0,3,0,0.922848,0.937257,0.940196
moderate_treatment_20260602_165012_090,moderate,treatment,moderate_treatment_20260602_165012_090,completed,20260603_172534,2026-06-03T17:30:35+0200,2,6,2,4,16,10,93613,55996,149609,368051.37,300.6953,Candidate C,consensus,Candidate C,1,0.946362,0.945155,0.948564,0.946362,0.666667,0.630908,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_090/metadata.json,0,0,3,0,0.945155,0.948564,0.945368
moderate_treatment_20260602_165012_091,moderate,treatment,moderate_treatment_20260602_165012_091,completed,20260603_173038,2026-06-03T17:36:05+0200,2,6,4,8,18,14,108888,61478,170366,368051.37,327.5932,Candidate C,consensus,Candidate C,1,0.927394,0.913432,0.947554,0.927394,0.555556,0.515219,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_091/metadata.json,0,0,3,0,0.921195,0.913432,0.947554
moderate_treatment_20260602_165012_092,moderate,treatment,moderate_treatment_20260602_165012_092,completed,20260603_173608,2026-06-03T17:41:51+0200,2,6,4,8,18,14,109366,64474,173840,368051.37,342.5732,Candidate B,consensus,Candidate C,0,0.955254,0.95118,0.960385,0.955254,0.777778,0.742976,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_092/metadata.json,0,3,0,0,0.954198,0.95118,0.960385
moderate_treatment_20260602_165012_093,moderate,treatment,moderate_treatment_20260602_165012_093,completed,20260603_174154,2026-06-03T17:47:13+0200,2,5,5,10,18,15,110798,58070,168868,368051.37,319.1751,Candidate A,consensus,Candidate C,0,0.955331,0.949582,0.963709,0.955331,0.444444,0.424591,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_093/metadata.json,3,0,0,0,0.952701,0.963709,0.949582
moderate_treatment_20260602_165012_094,moderate,treatment,moderate_treatment_20260602_165012_094,completed,20260603_174716,2026-06-03T18:04:52+0200,5,15,9,18,45,33,380250,188953,569203,368051.37,1056.3743,Candidate C,max_round_majority_vote,Candidate C,1,0.932039,0.912622,0.953149,0.932039,0.722222,0.673139,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_094/metadata.json,0,1,2,0,0.912622,0.930345,0.953149
moderate_treatment_20260602_165012_095,moderate,treatment,moderate_treatment_20260602_165012_095,completed,20260603_180455,2026-06-03T18:19:08+0200,4,12,11,22,35,34,327490,151153,478643,368051.37,852.844,Candidate C,consensus,Candidate C,1,0.921574,0.909573,0.937272,0.921574,0.888889,0.819177,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_095/metadata.json,0,0,3,0,0.917876,0.937272,0.909573
moderate_treatment_20260602_165012_096,moderate,treatment,moderate_treatment_20260602_165012_096,completed,20260603_181911,2026-06-03T18:28:37+0200,3,9,6,12,25,21,210595,102373,312968,368051.37,566.2562,Candidate A,consensus,Candidate C,0,0.934394,0.91997,0.962341,0.934394,0.722222,0.67484,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_096/metadata.json,3,0,0,0,0.92087,0.962341,0.91997
moderate_treatment_20260602_165012_097,moderate,treatment,moderate_treatment_20260602_165012_097,completed,20260603_182840,2026-06-03T18:42:41+0200,5,15,10,20,45,35,388661,147675,536336,368051.37,840.8889,Candidate C,consensus,Candidate C,1,0.950315,0.944078,0.957313,0.950315,0.777778,0.739134,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_097/metadata.json,0,0,3,0,0.957313,0.949555,0.944078
moderate_treatment_20260602_165012_098,moderate,treatment,moderate_treatment_20260602_165012_098,completed,20260603_184244,2026-06-03T18:51:57+0200,3,9,8,16,24,25,210314,101302,311616,368051.37,552.6501,Candidate C,consensus,Candidate C,1,0.950952,0.939682,0.962805,0.950952,0.777778,0.73963,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_098/metadata.json,0,0,3,0,0.939682,0.950369,0.962805
moderate_treatment_20260602_165012_099,moderate,treatment,moderate_treatment_20260602_165012_099,completed,20260603_185200,2026-06-03T18:57:27+0200,2,6,3,6,18,12,99121,60354,159475,368051.37,326.8337,Candidate C,consensus,Candidate C,1,0.938098,0.924175,0.954823,0.938098,0.833333,0.781748,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_099/metadata.json,0,0,3,0,0.924175,0.954823,0.935296
moderate_treatment_20260602_165012_100,moderate,treatment,moderate_treatment_20260602_165012_100,completed,20260603_185730,2026-06-03T19:10:12+0200,4,12,11,22,36,34,297888,137888,435776,368051.37,761.6559,Candidate C,consensus,Candidate C,1,0.945812,0.940666,0.949114,0.945812,0.722222,0.683086,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_100/metadata.json,0,0,3,0,0.947655,0.949114,0.940666
high_treatment_20260602_165012_001,high,treatment,high_treatment_20260602_165012_001,completed,20260603_191014,2026-06-03T19:27:25+0200,5,15,2,4,45,19,487507,173970,661477,434882.22,1030.5687,Candidate A,max_round_majority_vote,Candidate C,0,0.959362,0.951368,0.966348,0.959362,0.444444,0.426383,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_001/metadata.json,2,1,0,0,0.960371,0.966348,0.951368
high_treatment_20260602_165012_002,high,treatment,high_treatment_20260602_165012_002,completed,20260603_192728,2026-06-03T19:32:54+0200,2,6,2,4,18,10,124357,57525,181882,434882.22,326.0068,Candidate A,consensus,Candidate C,0,0.942537,0.934081,0.948668,0.942537,0.5,0.471268,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_002/metadata.json,3,0,0,0,0.944863,0.934081,0.948668
high_treatment_20260602_165012_003,high,treatment,high_treatment_20260602_165012_003,completed,20260603_193257,2026-06-03T19:39:02+0200,2,6,2,4,18,10,122445,67197,189642,434882.22,365.232,Candidate B,consensus,Candidate C,0,0.939235,0.933678,0.94939,0.939235,0.666667,0.626157,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_003/metadata.json,0,3,0,0,0.934638,0.94939,0.933678
high_treatment_20260602_165012_004,high,treatment,high_treatment_20260602_165012_004,completed,20260603_193905,2026-06-03T19:46:38+0200,2,6,4,8,18,14,162177,78978,241155,434882.22,453.1337,Candidate C,consensus,Candidate C,1,0.933456,0.919057,0.955098,0.933456,0.722222,0.674162,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_004/metadata.json,0,0,3,0,0.926212,0.955098,0.919057
high_treatment_20260602_165012_005,high,treatment,high_treatment_20260602_165012_005,completed,20260603_194641,2026-06-03T19:52:49+0200,2,6,4,8,18,14,144762,66997,211759,434882.22,368.1666,Candidate A,consensus,Candidate C,0,0.958679,0.949217,0.966232,0.958679,0.444444,0.426079,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_005/metadata.json,3,0,0,0,0.960587,0.966232,0.949217
high_treatment_20260602_165012_006,high,treatment,high_treatment_20260602_165012_006,completed,20260603_195252,2026-06-03T19:57:06+0200,2,6,0,0,18,6,91461,46775,138236,434882.22,254.1868,Candidate C,consensus,Candidate C,1,0.953269,0.941927,0.960708,0.953269,0.611111,0.582553,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_006/metadata.json,0,0,3,0,0.941927,0.960708,0.957173
high_treatment_20260602_165012_007,high,treatment,high_treatment_20260602_165012_007,completed,20260603_195709,2026-06-03T20:04:00+0200,2,6,3,6,18,12,152210,73990,226200,434882.22,411.0169,Candidate C,consensus,Candidate C,1,0.95172,0.939566,0.959445,0.95172,0.555556,0.528734,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_007/metadata.json,0,0,3,0,0.939566,0.959445,0.956149
high_treatment_20260602_165012_008,high,treatment,high_treatment_20260602_165012_008,completed,20260603_200403,2026-06-03T20:34:56+0200,5,15,1,2,45,17,460468,209928,670396,434882.22,1852.5545,Candidate C,max_round_majority_vote,Candidate C,1,0.94246,0.929073,0.960562,0.94246,0.555556,0.523589,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_008/metadata.json,0,1,2,0,0.937746,0.960562,0.929073
high_treatment_20260602_165012_009,high,treatment,high_treatment_20260602_165012_009,completed,20260603_203459,2026-06-03T20:41:19+0200,2,6,2,4,17,10,150964,69422,220386,434882.22,380.0373,Candidate C,consensus,Candidate C,1,0.940186,0.928066,0.963717,0.940186,0.888889,0.835721,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_009/metadata.json,0,0,3,0,0.928066,0.963717,0.928775
high_treatment_20260602_165012_010,high,treatment,high_treatment_20260602_165012_010,completed,20260603_204122,2026-06-03T20:46:38+0200,2,6,2,4,18,10,125908,58595,184503,434882.22,315.9394,Candidate C,consensus,Candidate C,1,0.953492,0.946866,0.957073,0.953492,0.611111,0.582689,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_010/metadata.json,0,0,3,0,0.946866,0.956537,0.957073
high_treatment_20260602_165012_011,high,treatment,high_treatment_20260602_165012_011,completed,20260603_204641,2026-06-03T20:51:57+0200,2,6,1,2,18,8,119805,56326,176131,434882.22,316.228,Candidate B,consensus,Candidate C,0,0.957507,0.95412,0.963126,0.957507,0.666667,0.638338,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_011/metadata.json,0,3,0,0,0.963126,0.95412,0.955276
high_treatment_20260602_165012_012,high,treatment,high_treatment_20260602_165012_012,completed,20260603_205200,2026-06-03T20:57:19+0200,2,6,4,8,17,14,140742,55955,196697,434882.22,319.4095,Candidate C,consensus,Candidate C,1,0.954419,0.947518,0.959584,0.954419,0.5,0.47721,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_012/metadata.json,0,0,3,0,0.947518,0.959584,0.956155
high_treatment_20260602_165012_013,high,treatment,high_treatment_20260602_165012_013,completed,20260603_205722,2026-06-03T21:03:40+0200,2,6,3,6,14,12,137842,68940,206782,434882.22,377.6608,Candidate B,consensus,Candidate C,0,0.950038,0.946557,0.954854,0.950038,0.722222,0.686138,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_013/metadata.json,0,3,0,0,0.954854,0.946557,0.948703
high_treatment_20260602_165012_014,high,treatment,high_treatment_20260602_165012_014,completed,20260603_210343,2026-06-03T21:10:17+0200,2,6,4,8,16,14,154529,70486,225015,434882.22,394.3727,Candidate C,consensus,Candidate C,1,0.946261,0.9351,0.963413,0.946261,0.777778,0.735981,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_014/metadata.json,0,0,3,0,0.9351,0.963413,0.940271
high_treatment_20260602_165012_015,high,treatment,high_treatment_20260602_165012_015,completed,20260603_211021,2026-06-03T21:18:06+0200,2,6,6,12,18,18,164478,81417,245895,434882.22,465.0637,Candidate C,consensus,Candidate C,1,0.916915,0.889937,0.950003,0.916915,0.722222,0.662216,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_015/metadata.json,0,0,3,0,0.950003,0.889937,0.910804
high_treatment_20260602_165012_016,high,treatment,high_treatment_20260602_165012_016,completed,20260603_211809,2026-06-03T21:23:15+0200,2,6,0,0,18,6,121054,54600,175654,434882.22,305.5309,Candidate B,consensus,Candidate C,0,0.921086,0.911475,0.934438,0.921086,0.5,0.460543,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_016/metadata.json,0,3,0,0,0.911475,0.917346,0.934438
high_treatment_20260602_165012_017,high,treatment,high_treatment_20260602_165012_017,completed,20260603_212318,2026-06-03T21:28:45+0200,2,6,1,2,17,8,108472,59691,168163,434882.22,326.7573,Candidate C,consensus,Candidate C,1,0.956679,0.95412,0.960773,0.956679,0.5,0.478339,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_017/metadata.json,0,0,3,0,0.95412,0.960773,0.955143
high_treatment_20260602_165012_018,high,treatment,high_treatment_20260602_165012_018,completed,20260603_212848,2026-06-03T21:38:28+0200,3,9,5,10,25,19,282232,99139,381371,434882.22,579.5469,Candidate C,consensus,Candidate C,1,0.935148,0.924044,0.94744,0.935148,0.777778,0.727338,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_018/metadata.json,0,0,3,0,0.94744,0.924044,0.933961
high_treatment_20260602_165012_019,high,treatment,high_treatment_20260602_165012_019,completed,20260603_213831,2026-06-03T21:44:57+0200,2,6,4,8,18,14,194409,62938,257347,434882.22,386.3104,Candidate C,consensus,Candidate C,1,0.946508,0.942836,0.950184,0.946508,0.833333,0.788756,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_019/metadata.json,0,0,3,0,0.946503,0.942836,0.950184
high_treatment_20260602_165012_020,high,treatment,high_treatment_20260602_165012_020,completed,20260603_214501,2026-06-03T22:01:01+0200,2,6,2,4,17,10,132373,69693,202066,434882.22,960.24,Candidate C,consensus,Candidate C,1,0.952627,0.946433,0.960604,0.952627,0.888889,0.84678,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_020/metadata.json,0,0,3,0,0.960604,0.950845,0.946433
high_treatment_20260602_165012_021,high,treatment,high_treatment_20260602_165012_021,completed,20260603_220104,2026-06-03T22:08:04+0200,2,6,2,4,18,10,134602,71823,206425,434882.22,419.6514,Candidate C,consensus,Candidate C,1,0.944639,0.93631,0.954641,0.944639,0.611111,0.577279,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_021/metadata.json,0,0,3,0,0.93631,0.942966,0.954641
high_treatment_20260602_165012_022,high,treatment,high_treatment_20260602_165012_022,completed,20260603_220807,2026-06-03T22:14:03+0200,2,6,2,4,17,10,137841,63941,201782,434882.22,355.655,Candidate C,consensus,Candidate C,1,0.934634,0.923884,0.946888,0.934634,0.611111,0.571165,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_022/metadata.json,0,0,3,0,0.923884,0.946888,0.933131
