run_id,task_file,label_version,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,team_process_score,team_process_communication,team_process_cooperation,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d
low_treatment_20260616_081405_082,,,low,treatment,low_treatment_082,completed,20260616_184023,2026-06-16T18:45:41+0200,2,6,7,14,18,20,105870,60055,165925,318.0539,Candidate C,consensus,Candidate C,1,0.304167,0.208333,0.4,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_082/metadata.json,0,0,3,0
low_treatment_20260616_081405_083,,,low,treatment,low_treatment_083,completed,20260616_184544,2026-06-16T18:54:18+0200,3,9,7,14,23,23,156189,93562,249751,513.9663,Candidate C,consensus,Candidate C,1,0.5,0.375,0.625,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_083/metadata.json,0,0,3,0
low_treatment_20260616_081405_084,,,low,treatment,low_treatment_084,completed,20260616_185421,2026-06-16T18:59:33+0200,2,6,6,12,18,18,99806,56301,156107,312.1564,Candidate B,consensus,Candidate C,0,0.320833,0.041667,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_084/metadata.json,0,3,0,0
low_treatment_20260616_081405_085,,,low,treatment,low_treatment_085,completed,20260616_185936,2026-06-16T19:04:33+0200,2,6,5,10,17,16,89528,55684,145212,296.8397,Candidate C,consensus,Candidate C,1,0.604167,0.208333,1.0,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_085/metadata.json,0,0,3,0
low_treatment_20260616_081405_086,,,low,treatment,low_treatment_086,completed,20260616_190436,2026-06-16T19:08:59+0200,2,6,1,2,18,8,71756,49694,121450,263.1309,Candidate C,consensus,Candidate C,1,0.283333,0.166667,0.4,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_086/metadata.json,0,0,3,0
low_treatment_20260616_081405_087,,,low,treatment,low_treatment_087,completed,20260616_190902,2026-06-16T19:14:33+0200,2,6,7,14,18,20,106300,61777,168077,331.1431,Candidate C,consensus,Candidate C,1,0.4625,0.125,0.8,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_087/metadata.json,0,0,3,0
low_treatment_20260616_081405_088,,,low,treatment,low_treatment_088,completed,20260616_191436,2026-06-16T19:19:47+0200,2,6,5,10,17,16,92523,57432,149955,310.6551,Candidate C,consensus,Candidate C,1,0.566667,0.333333,0.8,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_088/metadata.json,0,0,3,0
low_treatment_20260616_081405_089,,,low,treatment,low_treatment_089,completed,20260616_191950,2026-06-16T19:27:25+0200,3,9,8,16,27,25,147683,84517,232200,454.8973,Candidate C,consensus,Candidate C,1,0.4375,0.25,0.625,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_089/metadata.json,0,0,3,0
low_treatment_20260616_081405_090,,,low,treatment,low_treatment_090,completed,20260616_192728,2026-06-16T19:39:30+0200,3,9,6,12,27,21,186640,110418,297058,721.7432,Candidate C,consensus,Candidate C,1,0.395833,0.291667,0.5,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_090/metadata.json,0,0,3,0
low_treatment_20260616_081405_091,,,low,treatment,low_treatment_091,completed,20260616_193933,2026-06-16T19:45:05+0200,2,6,6,12,18,18,105690,61973,167663,331.738,Candidate C,consensus,Candidate C,1,0.508333,0.416667,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_091/metadata.json,0,0,3,0
low_treatment_20260616_081405_092,,,low,treatment,low_treatment_092,completed,20260616_194508,2026-06-16T19:50:52+0200,2,6,4,8,17,14,92875,63169,156044,344.1109,Candidate C,consensus,Candidate C,1,0.525,0.25,0.8,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_092/metadata.json,0,0,3,0
low_treatment_20260616_081405_093,,,low,treatment,low_treatment_093,completed,20260616_195055,2026-06-16T19:55:46+0200,2,6,6,12,18,18,96048,55296,151344,290.7605,Candidate C,consensus,Candidate C,1,0.625,0.25,1.0,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_093/metadata.json,0,0,3,0
low_treatment_20260616_081405_094,,,low,treatment,low_treatment_094,completed,20260616_195549,2026-06-16T20:10:08+0200,5,15,14,28,45,43,285182,160912,446094,859.0841,Candidate C,consensus,Candidate C,1,0.404762,0.166667,0.642857,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_094/metadata.json,0,0,3,0
low_treatment_20260616_081405_095,,,low,treatment,low_treatment_095,completed,20260616_201011,2026-06-16T20:24:36+0200,5,15,17,34,42,49,295095,159512,454607,865.4678,Candidate C,max_round_majority_vote,Candidate C,1,0.535714,0.5,0.571429,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_095/metadata.json,0,1,2,0
low_treatment_20260616_081405_096,,,low,treatment,low_treatment_096,completed,20260616_202439,2026-06-16T20:35:49+0200,4,12,14,28,34,40,231844,122135,353979,669.6535,Candidate C,consensus,Candidate C,1,0.596591,0.375,0.818182,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_096/metadata.json,0,0,3,0
low_treatment_20260616_081405_097,,,low,treatment,low_treatment_097,completed,20260616_203552,2026-06-16T20:41:06+0200,2,6,4,8,18,14,92282,58242,150524,314.3832,Candidate C,consensus,Candidate C,1,0.483333,0.166667,0.8,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_097/metadata.json,0,0,3,0
low_treatment_20260616_081405_098,,,low,treatment,low_treatment_098,completed,20260616_204109,2026-06-16T20:46:06+0200,2,6,4,8,18,14,85564,56556,142120,296.6552,Candidate B,consensus,Candidate C,0,0.404167,0.208333,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_098/metadata.json,0,3,0,0
low_treatment_20260616_081405_099,,,low,treatment,low_treatment_099,completed,20260616_204609,2026-06-16T20:56:21+0200,4,12,13,26,35,38,229377,112812,342189,612.6949,Candidate C,consensus,Candidate C,1,0.397727,0.25,0.545455,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_099/metadata.json,0,0,3,0
low_treatment_20260616_081405_100,,,low,treatment,low_treatment_100,completed,20260616_205625,2026-06-16T21:03:28+0200,3,9,9,18,26,27,156134,78711,234845,423.0969,Candidate C,consensus,Candidate C,1,0.5,0.25,0.75,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_100/metadata.json,0,0,3,0
low_treatment_20260616_081405_101,,,low,treatment,low_treatment_101,completed,20260616_210331,2026-06-16T21:14:23+0200,4,12,19,38,34,50,246820,117922,364742,652.2386,Candidate C,consensus,Candidate C,1,0.505682,0.375,0.636364,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_101/metadata.json,0,0,3,0
low_treatment_20260616_081405_102,,,low,treatment,low_treatment_102,completed,20260616_211426,2026-06-16T21:19:27+0200,2,6,5,10,18,16,90460,57017,147477,300.9377,Candidate C,consensus,Candidate C,1,0.504167,0.208333,0.8,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_102/metadata.json,0,0,3,0
low_treatment_20260616_081405_103,,,low,treatment,low_treatment_103,completed,20260616_211930,2026-06-16T21:24:39+0200,2,6,5,10,18,16,91426,57403,148829,309.3875,Candidate C,consensus,Candidate C,1,0.3625,0.125,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_103/metadata.json,0,0,3,0
low_treatment_20260616_081405_104,,,low,treatment,low_treatment_104,completed,20260616_212442,2026-06-16T21:35:15+0200,4,12,11,22,35,34,218658,118202,336860,633.2095,Candidate C,consensus,Candidate C,1,0.526515,0.416667,0.636364,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_104/metadata.json,0,0,3,0
low_treatment_20260616_081405_105,,,low,treatment,low_treatment_105,completed,20260616_213518,2026-06-16T21:39:51+0200,2,6,5,10,17,16,89215,51526,140741,272.316,Candidate C,consensus,Candidate C,1,0.604167,0.208333,1.0,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_105/metadata.json,0,0,3,0
low_treatment_20260616_081405_106,,,low,treatment,low_treatment_106,completed,20260616_213954,2026-06-16T21:44:53+0200,2,6,5,10,16,16,94121,54213,148334,299.1218,Candidate C,consensus,Candidate C,1,0.3625,0.125,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_106/metadata.json,0,0,3,0
low_treatment_20260616_081405_107,,,low,treatment,low_treatment_107,completed,20260616_214457,2026-06-16T21:55:17+0200,4,12,13,26,36,38,218847,113652,332499,619.9253,Candidate C,consensus,Candidate C,1,0.547348,0.458333,0.636364,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_107/metadata.json,0,0,3,0
low_treatment_20260616_081405_108,,,low,treatment,low_treatment_108,completed,20260616_215520,2026-06-16T22:00:33+0200,2,6,6,12,18,18,101936,57452,159388,313.0485,Candidate A,consensus,Candidate C,0,0.404167,0.208333,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_108/metadata.json,3,0,0,0
low_treatment_20260616_081405_109,,,low,treatment,low_treatment_109,completed,20260616_220036,2026-06-16T22:10:45+0200,4,12,12,24,35,36,206833,114660,321493,608.648,Candidate C,consensus,Candidate C,1,0.460227,0.375,0.545455,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_109/metadata.json,0,0,3,0
low_treatment_20260616_081405_110,,,low,treatment,low_treatment_110,completed,20260616_221048,2026-06-16T22:18:31+0200,3,9,5,10,27,19,127677,85203,212880,463.061,Candidate C,consensus,Candidate C,1,0.416667,0.208333,0.625,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_110/metadata.json,0,0,3,0
low_treatment_20260616_081405_111,,,low,treatment,low_treatment_111,completed,20260616_221834,2026-06-16T22:26:42+0200,3,9,12,24,26,33,179419,89311,268730,488.1443,Candidate C,consensus,Candidate C,1,0.583333,0.416667,0.75,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_111/metadata.json,0,0,3,0
low_treatment_20260616_081405_112,,,low,treatment,low_treatment_112,completed,20260616_222645,2026-06-16T22:34:40+0200,3,9,6,12,27,21,138118,87793,225911,475.3228,Candidate C,consensus,Candidate C,1,0.270833,0.041667,0.5,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_112/metadata.json,0,0,3,0
low_treatment_20260616_081405_113,,,low,treatment,low_treatment_113,completed,20260616_223443,2026-06-16T22:39:50+0200,2,6,4,8,17,14,90622,55981,146603,306.8185,Candidate C,consensus,Candidate C,1,0.304167,0.208333,0.4,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_113/metadata.json,0,0,3,0
low_treatment_20260616_081405_114,,,low,treatment,low_treatment_114,completed,20260616_223953,2026-06-16T22:50:30+0200,4,12,10,20,36,32,195040,118951,313991,637.314,Candidate B,consensus,Candidate C,0,0.397727,0.25,0.545455,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_114/metadata.json,0,3,0,0
low_treatment_20260616_081405_115,,,low,treatment,low_treatment_115,completed,20260616_225033,2026-06-16T23:04:38+0200,5,15,19,38,44,53,284510,155502,440012,845.1896,Candidate B,max_round_majority_vote,Candidate C,0,0.502976,0.291667,0.714286,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_115/metadata.json,0,2,1,0
low_treatment_20260616_081405_116,,,low,treatment,low_treatment_116,completed,20260616_230441,2026-06-16T23:10:05+0200,2,6,5,10,18,16,95347,60335,155682,323.5445,Candidate C,consensus,Candidate C,1,0.1625,0.125,0.2,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_116/metadata.json,0,0,3,0
low_treatment_20260616_081405_117,,,low,treatment,low_treatment_117,completed,20260616_231008,2026-06-16T23:15:07+0200,2,6,3,6,18,12,83375,55914,139289,298.75,Candidate B,consensus,Candidate C,0,0.2625,0.125,0.4,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_117/metadata.json,0,3,0,0
low_treatment_20260616_081405_118,,,low,treatment,low_treatment_118,completed,20260616_231510,2026-06-16T23:20:16+0200,2,6,5,10,16,16,93939,57309,151248,306.6429,Candidate C,consensus,Candidate C,1,0.525,0.25,0.8,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_118/metadata.json,0,0,3,0
low_treatment_20260616_081405_119,,,low,treatment,low_treatment_119,completed,20260616_232019,2026-06-16T23:24:55+0200,2,6,4,8,18,14,84878,51594,136472,275.6562,Candidate C,consensus,Candidate C,1,0.3625,0.125,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_119/metadata.json,0,0,3,0
low_treatment_20260616_081405_120,,,low,treatment,low_treatment_120,completed,20260616_232459,2026-06-16T23:37:53+0200,5,15,12,24,43,39,244099,144476,388575,774.8915,Candidate C,max_round_majority_vote,Candidate C,1,0.46131,0.208333,0.714286,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_120/metadata.json,0,1,2,0
low_treatment_20260616_081405_121,,,low,treatment,low_treatment_121,completed,20260616_233756,2026-06-16T23:42:57+0200,2,6,5,10,18,16,92492,55849,148341,300.8752,Candidate B,consensus,Candidate C,0,0.220833,0.041667,0.4,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_121/metadata.json,0,3,0,0
low_treatment_20260616_081405_122,,,low,treatment,low_treatment_122,completed,20260616_234301,2026-06-16T23:48:13+0200,2,6,6,12,18,18,99668,57900,157568,312.5005,Candidate C,consensus,Candidate C,1,0.504167,0.208333,0.8,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_122/metadata.json,0,0,3,0
low_treatment_20260616_081405_123,,,low,treatment,low_treatment_123,completed,20260616_234816,2026-06-16T23:53:56+0200,2,6,6,12,18,18,105851,63817,169668,339.8639,Candidate C,consensus,Candidate C,1,0.429167,0.458333,0.4,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_123/metadata.json,0,0,3,0
low_treatment_20260616_081405_124,,,low,treatment,low_treatment_124,completed,20260616_235400,2026-06-16T23:58:45+0200,2,6,5,10,18,16,90537,53279,143816,285.3349,Candidate C,consensus,Candidate C,1,0.441667,0.083333,0.8,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_124/metadata.json,0,0,3,0
low_treatment_20260616_081405_125,,,low,treatment,low_treatment_125,completed,20260616_235848,2026-06-17T00:04:07+0200,2,6,4,8,18,14,89934,59880,149814,318.4056,Candidate C,consensus,Candidate C,1,0.404167,0.208333,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_125/metadata.json,0,0,3,0
low_treatment_20260616_081405_126,,,low,treatment,low_treatment_126,completed,20260617_000410,2026-06-17T00:14:15+0200,4,12,11,22,35,34,200873,111683,312556,605.8549,Candidate B,consensus,Candidate C,0,0.464015,0.291667,0.636364,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_126/metadata.json,0,3,0,0
low_treatment_20260616_081405_127,,,low,treatment,low_treatment_127,completed,20260617_001418,2026-06-17T00:23:57+0200,4,12,8,16,36,28,178097,106680,284777,578.5441,Candidate C,consensus,Candidate C,1,0.289773,0.125,0.454545,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_127/metadata.json,0,0,3,0
low_treatment_20260616_081405_128,,,low,treatment,low_treatment_128,completed,20260617_002400,2026-06-17T00:30:04+0200,2,6,10,20,18,26,127283,65819,193102,363.8046,Candidate C,consensus,Candidate C,1,0.325,0.25,0.4,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_128/metadata.json,0,0,3,0
low_treatment_20260616_081405_129,,,low,treatment,low_treatment_129,completed,20260617_003008,2026-06-17T00:38:27+0200,3,9,12,24,27,33,171153,89710,260863,498.9839,Candidate C,consensus,Candidate C,1,0.583333,0.291667,0.875,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_129/metadata.json,0,0,3,0
low_treatment_20260616_081405_130,,,low,treatment,low_treatment_130,completed,20260617_003830,2026-06-17T00:43:21+0200,2,6,3,6,18,12,81152,54811,135963,290.8277,Candidate B,consensus,Candidate C,0,0.2,0.0,0.4,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_130/metadata.json,0,3,0,0
low_treatment_20260616_081405_131,,,low,treatment,low_treatment_131,completed,20260617_004324,2026-06-17T00:51:36+0200,3,9,8,16,27,25,157044,91157,248201,492.0096,Candidate C,consensus,Candidate C,1,0.229167,0.208333,0.25,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_131/metadata.json,0,0,3,0
low_treatment_20260616_081405_132,,,low,treatment,low_treatment_132,completed,20260617_005138,2026-06-17T00:56:30+0200,2,6,3,6,17,12,79363,54773,134136,291.8749,Candidate C,consensus,Candidate C,1,0.4625,0.125,0.8,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_132/metadata.json,0,0,3,0
low_treatment_20260616_081405_133,,,low,treatment,low_treatment_133,completed,20260617_005633,2026-06-17T01:01:28+0200,2,6,3,6,17,12,83102,56027,139129,294.129,Candidate C,consensus,Candidate C,1,0.366667,0.333333,0.4,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_133/metadata.json,0,0,3,0
low_treatment_20260616_081405_134,,,low,treatment,low_treatment_134,completed,20260617_010131,2026-06-17T01:06:12+0200,2,6,3,6,18,12,81011,52605,133616,281.838,Candidate C,consensus,Candidate C,1,0.404167,0.208333,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_134/metadata.json,0,0,3,0
low_treatment_20260616_081405_135,,,low,treatment,low_treatment_135,completed,20260617_010616,2026-06-17T01:14:18+0200,3,9,9,18,26,27,155033,88904,243937,482.493,Candidate C,consensus,Candidate C,1,0.3125,0.25,0.375,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_135/metadata.json,0,0,3,0
low_treatment_20260616_081405_136,,,low,treatment,low_treatment_136,completed,20260617_011421,2026-06-17T01:19:50+0200,2,6,7,14,18,20,110564,59583,170147,328.9781,Candidate C,consensus,Candidate C,1,0.383333,0.166667,0.6,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_136/metadata.json,0,0,3,0
low_treatment_20260616_081405_137,,,low,treatment,low_treatment_137,completed,20260617_011953,2026-06-17T01:29:44+0200,4,12,9,18,35,30,195361,110483,305844,590.7637,Candidate C,consensus,Candidate C,1,0.282197,0.291667,0.272727,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_137/metadata.json,0,0,3,0
low_treatment_20260616_081405_138,,,low,treatment,low_treatment_138,completed,20260617_012947,2026-06-17T01:37:01+0200,3,9,9,18,26,27,151813,81040,232853,433.9269,Candidate C,consensus,Candidate C,1,0.354167,0.208333,0.5,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_138/metadata.json,0,0,3,0
low_treatment_20260616_081405_139,,,low,treatment,low_treatment_139,completed,20260617_013704,2026-06-17T01:44:55+0200,3,9,7,14,26,23,144967,87617,232584,470.8897,Candidate C,consensus,Candidate C,1,0.458333,0.291667,0.625,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_139/metadata.json,0,0,3,0
low_treatment_20260616_081405_140,,,low,treatment,low_treatment_140,completed,20260617_014458,2026-06-17T01:58:13+0200,5,15,15,30,42,45,261903,145086,406989,795.2768,Candidate C,max_round_majority_vote,Candidate C,1,0.502976,0.291667,0.714286,01_data/final/final_200_gpt_oss_120b/low/low_treatment_20260616_081405_140/metadata.json,0,1,2,0
