run_id,task_file,label_version,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,team_process_score,team_process_communication,team_process_coordination,team_process_cooperation,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d
low_treatment_20260711_111242_071,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_071,completed,20260711_211959,2026-07-11T21:26:51+0200,3,9,6,12,27,21,139098,92525,231623,,411.7516,Candidate A,consensus,Candidate A,1,,,,,,,,0.402778,0.166667,0.666667,0.375,01_data/raw/simulations/low/low_treatment_20260711_111242_071/metadata.json,3,0,0,0
low_treatment_20260711_111242_072,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_072,completed,20260711_212654,2026-07-11T21:31:25+0200,2,6,3,6,17,12,83064,61921,144985,,271.5568,Candidate B,consensus,Candidate A,0,,,,,,,,0.325,0.041667,0.333333,0.6,01_data/raw/simulations/low/low_treatment_20260711_111242_072/metadata.json,0,3,0,0
low_treatment_20260711_111242_073,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_073,completed,20260711_213128,2026-07-11T21:43:05+0200,5,15,12,24,44,39,262564,151676,414240,,697.1448,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.444444,0.166667,0.666667,0.5,01_data/raw/simulations/low/low_treatment_20260711_111242_073/metadata.json,0,2,1,0
low_treatment_20260711_111242_074,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_074,completed,20260711_214308,2026-07-11T21:47:10+0200,2,6,4,8,16,14,84785,51617,136402,,241.648,Candidate B,consensus,Candidate A,0,,,,,,,,0.6,0.333333,0.666667,0.8,01_data/raw/simulations/low/low_treatment_20260711_111242_074/metadata.json,0,3,0,0
low_treatment_20260711_111242_075,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_075,completed,20260711_214713,2026-07-11T21:56:01+0200,4,12,12,24,36,36,203554,118776,322330,,527.9073,Candidate B,consensus,Candidate A,0,,,,,,,,0.340909,0.083333,0.666667,0.272727,01_data/raw/simulations/low/low_treatment_20260711_111242_075/metadata.json,0,3,0,0
low_treatment_20260711_111242_076,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_076,completed,20260711_215604,2026-07-11T22:03:01+0200,3,9,9,18,27,27,154130,92656,246786,,416.8642,Candidate B,consensus,Candidate A,0,,,,,,,,0.416667,0.208333,0.666667,0.375,01_data/raw/simulations/low/low_treatment_20260711_111242_076/metadata.json,0,3,0,0
low_treatment_20260711_111242_077,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_077,completed,20260711_220304,2026-07-11T22:13:54+0200,5,15,15,30,45,45,274342,143831,418173,,650.5632,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.58254,0.166667,0.866667,0.714286,01_data/raw/simulations/low/low_treatment_20260711_111242_077/metadata.json,2,1,0,0
low_treatment_20260711_111242_078,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_078,completed,20260711_221357,2026-07-11T22:21:03+0200,3,9,8,16,27,25,152792,92730,245522,,426.0768,Candidate A,consensus,Candidate A,1,,,,,,,,0.490741,0.208333,0.888889,0.375,01_data/raw/simulations/low/low_treatment_20260711_111242_078/metadata.json,3,0,0,0
low_treatment_20260711_111242_079,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_079,completed,20260711_222106,2026-07-11T22:28:39+0200,3,9,8,16,27,25,161592,95464,257056,,452.7413,Candidate B,consensus,Candidate A,0,,,,,,,,0.560185,0.291667,0.888889,0.5,01_data/raw/simulations/low/low_treatment_20260711_111242_079/metadata.json,0,3,0,0
low_treatment_20260711_111242_080,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_080,completed,20260711_222842,2026-07-11T22:40:31+0200,5,15,12,24,45,39,246801,154172,400973,,708.9307,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.464683,0.375,0.733333,0.285714,01_data/raw/simulations/low/low_treatment_20260711_111242_080/metadata.json,2,1,0,0
low_treatment_20260711_111242_081,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_081,completed,20260711_224034,2026-07-11T22:52:28+0200,5,15,13,26,44,41,280062,155458,435520,,713.7177,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.415476,0.208333,0.466667,0.571429,01_data/raw/simulations/low/low_treatment_20260711_111242_081/metadata.json,0,2,1,0
low_treatment_20260711_111242_082,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_082,completed,20260711_225231,2026-07-11T23:02:23+0200,4,12,10,20,36,32,222785,131338,354123,,591.7963,Candidate A,consensus,Candidate A,1,,,,,,,,0.501263,0.208333,0.75,0.545455,01_data/raw/simulations/low/low_treatment_20260711_111242_082/metadata.json,3,0,0,0
low_treatment_20260711_111242_083,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_083,completed,20260711_230226,2026-07-11T23:07:19+0200,2,6,4,8,18,14,89497,65288,154785,,292.7469,Candidate A,consensus,Candidate A,1,,,,,,,,0.530556,0.291667,0.5,0.8,01_data/raw/simulations/low/low_treatment_20260711_111242_083/metadata.json,3,0,0,0
low_treatment_20260711_111242_084,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_084,completed,20260711_230722,2026-07-11T23:19:27+0200,5,15,11,22,44,37,254425,159796,414221,,725.364,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.505556,0.416667,0.6,0.5,01_data/raw/simulations/low/low_treatment_20260711_111242_084/metadata.json,0,2,1,0
low_treatment_20260711_111242_085,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_085,completed,20260711_231930,2026-07-11T23:23:57+0200,2,6,5,10,18,16,95537,59479,155016,,266.5374,Candidate A,consensus,Candidate A,1,,,,,,,,0.419444,0.125,0.333333,0.8,01_data/raw/simulations/low/low_treatment_20260711_111242_085/metadata.json,3,0,0,0
low_treatment_20260711_111242_086,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_086,completed,20260711_232400,2026-07-11T23:35:17+0200,5,15,12,24,45,39,244767,148167,392934,,677.4677,Candidate C,max_round_majority_vote,Candidate A,0,,,,,,,,0.365476,0.125,0.4,0.571429,01_data/raw/simulations/low/low_treatment_20260711_111242_086/metadata.json,0,1,2,0
low_treatment_20260711_111242_087,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_087,completed,20260711_233521,2026-07-11T23:46:43+0200,5,15,11,22,44,37,240408,151074,391482,,682.8772,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.398413,0.166667,0.6,0.428571,01_data/raw/simulations/low/low_treatment_20260711_111242_087/metadata.json,0,2,1,0
low_treatment_20260711_111242_088,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_088,completed,20260711_234646,2026-07-12T00:06:44+0200,5,15,13,26,43,41,455562,200116,655678,,1197.4481,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.400794,0.25,0.666667,0.285714,01_data/raw/simulations/low/low_treatment_20260711_111242_088/metadata.json,0,2,1,0
low_treatment_20260711_111242_089,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_089,completed,20260712_000647,2026-07-12T00:18:02+0200,5,15,11,22,45,37,253447,148936,402383,,675.1619,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.402381,0.25,0.6,0.357143,01_data/raw/simulations/low/low_treatment_20260711_111242_089/metadata.json,2,0,1,0
low_treatment_20260711_111242_090,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_090,completed,20260712_001805,2026-07-12T00:24:49+0200,3,9,6,12,27,21,153492,90637,244129,,404.1496,Candidate D,consensus,Candidate A,0,,,,,,,,0.365741,0.291667,0.555556,0.25,01_data/raw/simulations/low/low_treatment_20260711_111242_090/metadata.json,0,0,0,3
low_treatment_20260711_111242_091,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_091,completed,20260712_002453,2026-07-12T00:36:06+0200,5,15,9,18,44,33,226802,148959,375761,,673.3113,,max_round_no_majority,Candidate A,0,,,,,,,,0.337302,0.25,0.333333,0.428571,01_data/raw/simulations/low/low_treatment_20260711_111242_091/metadata.json,0,1,1,1
low_treatment_20260711_111242_092,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_092,completed,20260712_003609,2026-07-12T00:48:10+0200,5,15,15,30,44,45,275253,156270,431523,,721.2812,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.430556,0.125,0.666667,0.5,01_data/raw/simulations/low/low_treatment_20260711_111242_092/metadata.json,2,1,0,0
low_treatment_20260711_111242_093,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_093,completed,20260712_004813,2026-07-12T00:53:00+0200,2,6,8,16,18,22,118165,62494,180659,,286.534,Candidate A,consensus,Candidate A,1,,,,,,,,0.469444,0.375,0.833333,0.2,01_data/raw/simulations/low/low_treatment_20260711_111242_093/metadata.json,3,0,0,0
low_treatment_20260711_111242_094,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_094,completed,20260712_005303,2026-07-12T01:03:47+0200,5,15,10,20,44,35,228461,140692,369153,,644.3506,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.391667,0.208333,0.466667,0.5,01_data/raw/simulations/low/low_treatment_20260711_111242_094/metadata.json,0,2,1,0
low_treatment_20260711_111242_095,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_095,completed,20260712_010350,2026-07-12T01:09:08+0200,2,6,5,10,18,16,93565,69775,163340,,317.8601,Candidate C,consensus,Candidate A,0,,,,,,,,0.6,0.166667,0.833333,0.8,01_data/raw/simulations/low/low_treatment_20260711_111242_095/metadata.json,0,0,3,0
low_treatment_20260711_111242_096,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_096,completed,20260712_010911,2026-07-12T01:15:48+0200,3,9,7,14,27,23,135757,89067,224824,,396.588,Candidate A,consensus,Candidate A,1,,,,,,,,0.523148,0.166667,0.777778,0.625,01_data/raw/simulations/low/low_treatment_20260711_111242_096/metadata.json,3,0,0,0
low_treatment_20260711_111242_097,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_097,completed,20260712_011551,2026-07-12T01:20:14+0200,2,6,5,10,17,16,97019,57888,154907,,262.8444,Candidate A,consensus,Candidate A,1,,,,,,,,0.383333,0.083333,0.666667,0.4,01_data/raw/simulations/low/low_treatment_20260711_111242_097/metadata.json,3,0,0,0
low_treatment_20260711_111242_098,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_098,completed,20260712_012017,2026-07-12T01:31:41+0200,5,15,13,26,43,41,254057,151241,405298,,683.7658,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.41627,0.291667,0.6,0.357143,01_data/raw/simulations/low/low_treatment_20260711_111242_098/metadata.json,2,1,0,0
low_treatment_20260711_111242_099,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_099,completed,20260712_013144,2026-07-12T01:36:25+0200,2,6,5,10,17,16,99613,61043,160656,,280.5212,Candidate A,consensus,Candidate A,1,,,,,,,,0.572222,0.416667,0.5,0.8,01_data/raw/simulations/low/low_treatment_20260711_111242_099/metadata.json,3,0,0,0
low_treatment_20260711_111242_100,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_100,completed,20260712_013628,2026-07-12T01:43:48+0200,3,9,7,14,26,23,151373,98522,249895,,440.0186,Candidate A,consensus,Candidate A,1,,,,,,,,0.569444,0.166667,0.666667,0.875,01_data/raw/simulations/low/low_treatment_20260711_111242_100/metadata.json,3,0,0,0
low_treatment_20260711_111242_101,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_101,completed,20260712_014351,2026-07-12T01:55:09+0200,5,15,12,24,45,39,241329,148776,390105,,678.4854,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.384524,0.125,0.6,0.428571,01_data/raw/simulations/low/low_treatment_20260711_111242_101/metadata.json,1,2,0,0
low_treatment_20260711_111242_102,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_102,completed,20260712_015513,2026-07-12T01:59:18+0200,2,6,5,10,18,16,91435,54051,145486,,245.7884,Candidate B,consensus,Candidate A,0,,,,,,,,0.436111,0.208333,0.5,0.6,01_data/raw/simulations/low/low_treatment_20260711_111242_102/metadata.json,0,3,0,0
low_treatment_20260711_111242_103,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_103,completed,20260712_015921,2026-07-12T02:10:04+0200,5,15,12,24,43,39,240986,142652,383638,,642.5723,Candidate B,consensus,Candidate A,0,,,,,,,,0.529762,0.208333,0.666667,0.714286,01_data/raw/simulations/low/low_treatment_20260711_111242_103/metadata.json,0,3,0,0
low_treatment_20260711_111242_104,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_104,completed,20260712_021007,2026-07-12T02:14:23+0200,2,6,5,10,18,16,93831,56449,150280,,256.4386,Candidate A,consensus,Candidate A,1,,,,,,,,0.519444,0.125,0.833333,0.6,01_data/raw/simulations/low/low_treatment_20260711_111242_104/metadata.json,3,0,0,0
low_treatment_20260711_111242_105,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_105,completed,20260712_021426,2026-07-12T02:19:06+0200,2,6,7,14,18,20,114557,60656,175213,,279.7495,Candidate B,consensus,Candidate A,0,,,,,,,,0.669444,0.375,0.833333,0.8,01_data/raw/simulations/low/low_treatment_20260711_111242_105/metadata.json,0,3,0,0
low_treatment_20260711_111242_106,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_106,completed,20260712_021909,2026-07-12T02:29:45+0200,5,15,9,18,45,33,230896,143546,374442,,635.3129,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.330159,0.166667,0.466667,0.357143,01_data/raw/simulations/low/low_treatment_20260711_111242_106/metadata.json,0,2,1,0
low_treatment_20260711_111242_107,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_107,completed,20260712_022948,2026-07-12T02:41:10+0200,5,15,14,28,43,43,275063,148530,423593,,682.6626,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.504365,0.208333,0.733333,0.571429,01_data/raw/simulations/low/low_treatment_20260711_111242_107/metadata.json,2,1,0,0
low_treatment_20260711_111242_108,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_108,completed,20260712_024114,2026-07-12T02:52:11+0200,5,15,12,24,43,39,255602,146270,401872,,657.1155,Candidate A,consensus,Candidate A,1,,,,,,,,0.432937,0.208333,0.733333,0.357143,01_data/raw/simulations/low/low_treatment_20260711_111242_108/metadata.json,3,0,0,0
low_treatment_20260711_111242_109,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_109,completed,20260712_025214,2026-07-12T03:03:52+0200,5,15,12,24,44,39,256002,155915,411917,,698.5611,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.45,0.25,0.6,0.5,01_data/raw/simulations/low/low_treatment_20260711_111242_109/metadata.json,2,1,0,0
low_treatment_20260711_111242_110,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_110,completed,20260712_030355,2026-07-12T03:08:27+0200,2,6,5,10,17,16,98936,60409,159345,,272.0985,Candidate B,consensus,Candidate A,0,,,,,,,,0.3,0.0,0.5,0.4,01_data/raw/simulations/low/low_treatment_20260711_111242_110/metadata.json,0,3,0,0
low_treatment_20260711_111242_111,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_111,completed,20260712_030831,2026-07-12T03:13:09+0200,2,6,4,8,17,14,89590,62200,151790,,277.856,Candidate A,consensus,Candidate A,1,,,,,,,,0.463889,0.291667,0.5,0.6,01_data/raw/simulations/low/low_treatment_20260711_111242_111/metadata.json,3,0,0,0
low_treatment_20260711_111242_112,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_112,completed,20260712_031312,2026-07-12T03:22:30+0200,4,12,13,26,35,38,229627,125018,354645,,558.3523,Candidate A,consensus,Candidate A,1,,,,,,,,0.457071,0.25,0.666667,0.454545,01_data/raw/simulations/low/low_treatment_20260711_111242_112/metadata.json,3,0,0,0
low_treatment_20260711_111242_113,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_113,completed,20260712_032233,2026-07-12T03:26:36+0200,2,6,5,10,18,16,94933,53668,148601,,242.9379,Candidate A,consensus,Candidate A,1,,,,,,,,0.544444,0.166667,0.666667,0.8,01_data/raw/simulations/low/low_treatment_20260711_111242_113/metadata.json,3,0,0,0
low_treatment_20260711_111242_114,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_114,completed,20260712_032639,2026-07-12T03:33:33+0200,3,9,7,14,24,23,148827,90539,239366,,414.023,Candidate A,consensus,Candidate A,1,,,,,,,,0.412037,0.166667,0.444444,0.625,01_data/raw/simulations/low/low_treatment_20260711_111242_114/metadata.json,3,0,0,0
low_treatment_20260711_111242_115,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_115,completed,20260712_033336,2026-07-12T03:38:20+0200,2,6,7,14,18,20,108507,59707,168214,,283.4079,Candidate B,consensus,Candidate A,0,,,,,,,,0.425,0.208333,0.666667,0.4,01_data/raw/simulations/low/low_treatment_20260711_111242_115/metadata.json,0,3,0,0
low_treatment_20260711_111242_116,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_116,completed,20260712_033823,2026-07-12T03:50:36+0200,5,15,12,24,45,39,259080,159884,418964,,733.2918,Candidate C,max_round_majority_vote,Candidate A,0,,,,,,,,0.553571,0.208333,0.666667,0.785714,01_data/raw/simulations/low/low_treatment_20260711_111242_116/metadata.json,0,1,2,0
low_treatment_20260711_111242_117,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_117,completed,20260712_035040,2026-07-12T03:57:18+0200,3,9,6,12,26,21,138595,90255,228850,,398.3503,Candidate A,consensus,Candidate A,1,,,,,,,,0.458333,0.208333,0.666667,0.5,01_data/raw/simulations/low/low_treatment_20260711_111242_117/metadata.json,3,0,0,0
low_treatment_20260711_111242_118,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_118,completed,20260712_035721,2026-07-12T04:01:35+0200,2,6,6,12,18,18,102490,56120,158610,,253.6537,Candidate C,consensus,Candidate A,0,,,,,,,,0.572222,0.083333,0.833333,0.8,01_data/raw/simulations/low/low_treatment_20260711_111242_118/metadata.json,0,0,3,0
low_treatment_20260711_111242_119,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_119,completed,20260712_040138,2026-07-12T04:11:12+0200,4,12,10,20,35,32,200864,123903,324767,,574.5991,Candidate B,consensus,Candidate A,0,,,,,,,,0.390152,0.208333,0.416667,0.545455,01_data/raw/simulations/low/low_treatment_20260711_111242_119/metadata.json,0,3,0,0
low_treatment_20260711_111242_120,hidden_profile_task_rotation.json,rotated_ac,low,treatment,low_treatment_120,completed,20260712_041115,2026-07-12T04:21:49+0200,5,15,13,26,44,41,269318,135459,404777,,633.7395,Candidate C,max_round_majority_vote,Candidate A,0,,,,,,,,0.481349,0.125,0.533333,0.785714,01_data/raw/simulations/low/low_treatment_20260711_111242_120/metadata.json,0,1,2,0
